userID,prodID,rating,domain,image_urls,prodname
/gp/profile/amzn1.account.AGGBM4BUN65JHLTCUVLRPZGOA4CA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AEC6CKGBBQ3AEBUE35GCL6KGKNFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AECZ6HUFOLZ4ADEHJCXG3R4DLRKA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,1.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AHPGXOQ5ZDIOXIURS6VBIA7LFSXQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AGJTZE2O4YQGCYYZKCJECW5GC5DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AHQ5GQZUDPJSBYW7Q2GFQ4NOV2PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AHND343NE2QPP6GTULAT5SBRFYNA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AGJO56HYUEKLUQ7UJI6ESZBLIVEQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AEZPNTYNEAFTTMB32T6BT3LJLMLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AH77YBHE2XP53WZQRYVTPD54XB4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AENCJJ5LW6QMVAQFYQQ6Z54S7GOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AHOHNX6Y7HCNZLCXOPMQOC6ICC6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AF3YSLMPLWQF7WYWPRJUFKLL7MDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AHBRSGDGWYCRXL36TY4AY5S6C55A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AFW6O733CZMMT6DRXHE3LG32WSMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AGUGHL4FKSF5UZN2F3DNPFYJBWOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AF4EDLYPIV6JKBUBHPUVKIQRCTGQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,3.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AG5V2X4MLZANQPB37DWXSK54H37Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AHV7BKWTHA32E4EMPFHEOJY3P5QA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,3.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AF55M3HTVEWRUEN5DT4CYL3NVLQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XT55FF3,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41V8csrUT+L._AC_US240_SCLZZZZZZZ__.jpg,"Laser Clean Range Air Duster 400Ml for Computer Cleaning, PC, Laptop, Console, Electronics and Home Cleaning, Keyboard, Car"
/gp/profile/amzn1.account.AGG74B5CKFBDPJA7DPUXRKDWPZZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AHLYUKU7KQLZR4QGO3XGZ6GAH4VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,4.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AGA7KOOLN47AP7KWSX3BIUNSTJSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AFX2CCTOPFO6V6ZJT5FZL5QWUQVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
/gp/profile/amzn1.account.AFS4P7BV7YKHVORIOTCOOSYROIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B082YF43GQ,5.0,https://www.amazon.com.au,https://m.media-amazon.com/images/I/41K5ms2-H5L._AC_US240_SCLZZZZZZZ__.jpg,"Razer Basilisk X HyperSpeed Wireless Ergonomic Gaming Mouse,Black,RZ01-03150100-R3A1"
