userID,prodID,rating
/gp/profile/amzn1.account.AGLQ4KX3ZOHXNYD65GB6QLYWOHNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHANTN6RTUMZBH7JNYEUPA66KUZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AHXHYWYRGTODUQS4YKEC7PASUPHQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AGE2M2JHL77O6FT6GCLEDH36OUFQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AEXRDDY5KPMQZ2T4XEWTTVL3PNGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AHHL2E6EDZX7DFSVMHMSBLNJRGFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AFMCCFSLFN5JSOWGXITE73T7IKMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,3.0
/gp/profile/amzn1.account.AH6SFR5K4SMDGTOZ6OYIZRIEYZUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,3.0
/gp/profile/amzn1.account.AECN3WVJ3RRYXQ5E3UZBXEFIVAIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AESE6ASTIIAZWM7PC3AIP6LOPYQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AE66YDSRDAPYFEPDIM64NXO74BUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AFBMOHAAJP6DOCWMDTS2QXFTLJ6A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AFFDD6C76JBOVYJZ5QGGGQDND63Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AGEXWF3RGOPZTS2FIZRUYKYSCZOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AHSCJUOYBCIFWDCRYG2KHUX7NC2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AEMJLENVUUGGUXHZKUYBV4VPML5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,4.0
/gp/profile/amzn1.account.AEN2FS52UTMKEECOHXTYA7AAQAFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AE6DQL3SVFYF4QH2ACITTBZ2U7XA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AGHDRRKP7SCJ6IQCVZIF4HAK4B4A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
/gp/profile/amzn1.account.AEKM4DMJ5PG2FD23BFJGOD7FNBLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHMYYOHQH33Z5SUDLXTX4BVAQELQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,1.0
/gp/profile/amzn1.account.AHKMST4LPDQICLEU75STEB4566VA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AEX4SEKYHPJX4MD3RHKMJ5U6MG5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AH3I74Q5OAIGEPPQEC5MGLJNJ6OQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AHJ3CCV2Y4RM3PPG6354GND7CYLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AGWE4L4H2E3GBSLVHWUI42PUTSMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,4.0
/gp/profile/amzn1.account.AGFEKWIBDCJGO7GS632XIBCRCPNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,5.0
/gp/profile/amzn1.account.AGZVN5WFIVHNXOFZH4MMQK3ZIM6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,1.0
/gp/profile/amzn1.account.AGSB3MGOCTM3NUYSCBNFFSLGE3PA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B0000C73CQ,2.0
/gp/profile/amzn1.account.AEB7P7EXZYGXLMFKBSVUS2J4CI5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,B07XLML2YS,5.0
